sport,league,conference,team,team_url
football,Mid-Wach,B,Marlborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marlborough&sport=football
football,Mid-Wach,B,Nashoba,https://www.bostonglobe.com/sports/high-schools/schedule/?school=nashoba&sport=football
football,Mid-Wach,B,Westborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=westborough&sport=football
football,Mid-Wach,C,Groton-Dunstable/NM,https://www.bostonglobe.com/sports/high-schools/schedule/?school=groton-dunstable&sport=football
football,Mid-Wach,C,Hudson,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hudson&sport=football
football,Mid-Wach,C,Maynard/AMSA,https://www.bostonglobe.com/sports/high-schools/schedule/?school=maynard&sport=football
football,Mid-Wach,C,Oakmont,https://www.bostonglobe.com/sports/high-schools/schedule/?school=oakmont&sport=football
football,Mid-Wach,D,Clinton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=clinton&sport=football
football,Mid-Wach,D,Littleton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=littleton&sport=football
football,Mid-Wach,D,Lunenburg,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lunenburg&sport=football
football,Mid-Wach,D,Murdock,https://www.bostonglobe.com/sports/high-schools/schedule/?school=murdock&sport=football
football,Mid-Wach,D,Narragansett,https://www.bostonglobe.com/sports/high-schools/schedule/?school=narragansett&sport=football
football,Mid-Wach,D,Tyngsborough,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tyngsborough&sport=football
football,Mid-Wach,D,West Boylston,https://www.bostonglobe.com/sports/high-schools/schedule/?school=west-boylston&sport=football
football,Mid-Wach,E,Ayer Shirley,https://www.bostonglobe.com/sports/high-schools/schedule/?school=ayer-shirley&sport=football
football,Mid-Wach,E,Gardner,https://www.bostonglobe.com/sports/high-schools/schedule/?school=gardner&sport=football
football,Mid-Wach,E,Quabbin,https://www.bostonglobe.com/sports/high-schools/schedule/?school=quabbin&sport=football
football,Middlesex,Freedom,Burlington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=burlington&sport=football
football,Middlesex,Freedom,Melrose,https://www.bostonglobe.com/sports/high-schools/schedule/?school=melrose&sport=football
football,Middlesex,Freedom,Stoneham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=stoneham&sport=football
football,Middlesex,Freedom,Wakefield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wakefield&sport=football
football,Middlesex,Freedom,Watertown,https://www.bostonglobe.com/sports/high-schools/schedule/?school=watertown&sport=football
football,Middlesex,Freedom,Wilmington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wilmington&sport=football
football,Middlesex,Liberty,Arlington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=arlington&sport=football
football,Middlesex,Liberty,Belmont,https://www.bostonglobe.com/sports/high-schools/schedule/?school=belmont&sport=football
football,Middlesex,Liberty,Lexington,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lexington&sport=football
football,Middlesex,Liberty,Reading,https://www.bostonglobe.com/sports/high-schools/schedule/?school=reading&sport=football
football,Middlesex,Liberty,Winchester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=winchester&sport=football
football,Middlesex,Liberty,Woburn,https://www.bostonglobe.com/sports/high-schools/schedule/?school=woburn&sport=football
football,NEPSAC 8-Person,,Albany Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=albany-academy&sport=football
football,NEPSAC 8-Person,,Forman,https://www.bostonglobe.com/sports/high-schools/schedule/?school=forman&sport=football
football,NEPSAC 8-Person,,Frederick Gunn (Conn.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=frederick-gunn-conn&sport=football
football,NEPSAC 8-Person,,Harvey (N.Y.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=harvey-ny&sport=football
football,NEPSAC 8-Person,,Hebron (Maine),https://www.bostonglobe.com/sports/high-schools/schedule/?school=hebron-maine&sport=football
football,NEPSAC 8-Person,,Holderness,https://www.bostonglobe.com/sports/high-schools/schedule/?school=holderness&sport=football
football,NEPSAC 8-Person,,Millbrook (N.Y.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=millbrook-ny&sport=football
football,NEPSAC 8-Person,,Pomfret,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pomfret&sport=football
football,NEPSAC 8-Person,,Wilbraham & Monson,https://www.bostonglobe.com/sports/high-schools/schedule/?school=wilbraham-monson&sport=football
football,NEPSAC Class A,Group 1,Avon Old Farms,https://www.bostonglobe.com/sports/high-schools/schedule/?school=avon-old-farms&sport=football
football,NEPSAC Class A,Group 1,Choate,https://www.bostonglobe.com/sports/high-schools/schedule/?school=choate&sport=football
football,NEPSAC Class A,Group 1,Dexter Southfield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=dexter-southfield&sport=football
football,NEPSAC Class A,Group 1,Hotchkiss,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hotchkiss&sport=football
football,NEPSAC Class A,Group 1,Kent,https://www.bostonglobe.com/sports/high-schools/schedule/?school=kent&sport=football
football,NEPSAC Class A,Group 1,Loomis Chaffee (Conn.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=loomis-chaffee-conn&sport=football
football,NEPSAC Class A,Group 1,Taft,https://www.bostonglobe.com/sports/high-schools/schedule/?school=taft&sport=football
football,NEPSAC Class A,Group 2,Brunswick,https://www.bostonglobe.com/sports/high-schools/schedule/?school=brunswick&sport=football
football,NEPSAC Class A,Group 2,Cheshire Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=cheshire-academy&sport=football
football,NEPSAC Class A,Group 2,Deerfield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=deerfield&sport=football
football,NEPSAC Class A,Group 2,Phillips Andover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=phillips-andover&sport=football
football,NEPSAC Class A,Group 2,Phillips Exeter,https://www.bostonglobe.com/sports/high-schools/schedule/?school=phillips-exeter&sport=football
football,NEPSAC Class A,Group 2,Salisbury (Conn.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=salisbury-conn&sport=football
football,NEPSAC Class A,Group 2,Suffield Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=suffield-academy&sport=football
football,NEPSAC Class A,Group 2,Williston Northampton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=williston-northampton&sport=football
football,NEPSAC Class B,,BB&N,https://www.bostonglobe.com/sports/high-schools/schedule/?school=bbn&sport=football
football,NEPSAC Class B,,Belmont Hill,https://www.bostonglobe.com/sports/high-schools/schedule/?school=belmont-hill&sport=football
football,NEPSAC Class B,,Milton Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=milton-academy&sport=football
football,NEPSAC Class B,,St. Paul’s,https://www.bostonglobe.com/sports/high-schools/schedule/?school=st-pauls&sport=football
football,NEPSAC Class B,,St. Sebastian’s,https://www.bostonglobe.com/sports/high-schools/schedule/?school=st-sebastians&sport=football
football,NEPSAC Class B,,Tabor,https://www.bostonglobe.com/sports/high-schools/schedule/?school=tabor&sport=football
football,NEPSAC Class B,,Trinity-Pawling,https://www.bostonglobe.com/sports/high-schools/schedule/?school=trinity-pawling&sport=football
football,NEPSAC Class C,Group 1,Austin Prep,https://www.bostonglobe.com/sports/high-schools/schedule/?school=austin-prep&sport=football
football,NEPSAC Class C,Group 1,Berkshire,https://www.bostonglobe.com/sports/high-schools/schedule/?school=berkshire&sport=football
football,NEPSAC Class C,Group 1,Canterbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=canterbury&sport=football
football,NEPSAC Class C,Group 1,Capital Prep Harbor (Conn.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=capital-prep-harbor-conn&sport=football
football,NEPSAC Class C,Group 1,Greenwich CD (Conn.),https://www.bostonglobe.com/sports/high-schools/schedule/?school=greenwich-cd-conn&sport=football
football,NEPSAC Class C,Group 1,Hamden Hall Country Day,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hamden-hall-country-day&sport=football
football,NEPSAC Class C,Group 1,Kingswood-Oxford,https://www.bostonglobe.com/sports/high-schools/schedule/?school=kingswood-oxford&sport=football
football,NEPSAC Class C,Group 1,New Hampton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=new-hampton&sport=football
football,NEPSAC Class C,Group 1,Pingree,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pingree&sport=football
football,NEPSAC Class C,Group 1,Portsmouth Abbey,https://www.bostonglobe.com/sports/high-schools/schedule/?school=portsmouth-abbey&sport=football
football,NEPSAC Class C,Group 1,Proctor,https://www.bostonglobe.com/sports/high-schools/schedule/?school=proctor&sport=football
football,NEPSAC Class C,Group 1,Worcester Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=worcester-academy&sport=football
football,NEPSAC Class C,Group 2,Brooks,https://www.bostonglobe.com/sports/high-schools/schedule/?school=brooks&sport=football
football,NEPSAC Class C,Group 2,Governor’s Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=governors-academy&sport=football
football,NEPSAC Class C,Group 2,Groton,https://www.bostonglobe.com/sports/high-schools/schedule/?school=groton&sport=football
football,NEPSAC Class C,Group 2,Lawrence Academy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=lawrence-academy&sport=football
football,NEPSAC Class C,Group 2,Middlesex,https://www.bostonglobe.com/sports/high-schools/schedule/?school=middlesex&sport=football
football,NEPSAC Class C,Group 2,Nobles,https://www.bostonglobe.com/sports/high-schools/schedule/?school=nobles&sport=football
football,NEPSAC Class C,Group 2,Rivers,https://www.bostonglobe.com/sports/high-schools/schedule/?school=rivers&sport=football
football,NEPSAC Class C,Group 2,Roxbury Latin,https://www.bostonglobe.com/sports/high-schools/schedule/?school=roxbury-latin&sport=football
football,NEPSAC Class C,Group 2,St. George’s,https://www.bostonglobe.com/sports/high-schools/schedule/?school=st-georges&sport=football
football,NEPSAC Class C,Group 2,St. Mark’s,https://www.bostonglobe.com/sports/high-schools/schedule/?school=st-marks&sport=football
football,NEPSAC Class C,Group 2,Thayer,https://www.bostonglobe.com/sports/high-schools/schedule/?school=thayer&sport=football
football,Northeastern,Dunn,Beverly,https://www.bostonglobe.com/sports/high-schools/schedule/?school=beverly&sport=football
football,Northeastern,Dunn,Danvers,https://www.bostonglobe.com/sports/high-schools/schedule/?school=danvers&sport=football
football,Northeastern,Dunn,Marblehead,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marblehead&sport=football
football,Northeastern,Dunn,Masconomet,https://www.bostonglobe.com/sports/high-schools/schedule/?school=masconomet&sport=football
football,Northeastern,Dunn,Peabody,https://www.bostonglobe.com/sports/high-schools/schedule/?school=peabody&sport=football
football,Northeastern,South,Gloucester,https://www.bostonglobe.com/sports/high-schools/schedule/?school=gloucester&sport=football
football,Northeastern,South,Salem,https://www.bostonglobe.com/sports/high-schools/schedule/?school=salem&sport=football
football,Northeastern,South,Saugus,https://www.bostonglobe.com/sports/high-schools/schedule/?school=saugus&sport=football
football,Northeastern,South,Swampscott,https://www.bostonglobe.com/sports/high-schools/schedule/?school=swampscott&sport=football
football,Northeastern,South,Winthrop,https://www.bostonglobe.com/sports/high-schools/schedule/?school=winthrop&sport=football
football,Patriot,Fisher,Hanover,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hanover&sport=football
football,Patriot,Fisher,North Quincy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=north-quincy&sport=football
football,Patriot,Fisher,Pembroke,https://www.bostonglobe.com/sports/high-schools/schedule/?school=pembroke&sport=football
football,Patriot,Fisher,Plymouth South,https://www.bostonglobe.com/sports/high-schools/schedule/?school=plymouth-south&sport=football
football,Patriot,Fisher,Quincy,https://www.bostonglobe.com/sports/high-schools/schedule/?school=quincy&sport=football
football,Patriot,Fisher,Scituate,https://www.bostonglobe.com/sports/high-schools/schedule/?school=scituate&sport=football
football,Patriot,Keenan,Duxbury,https://www.bostonglobe.com/sports/high-schools/schedule/?school=duxbury&sport=football
football,Patriot,Keenan,Hingham,https://www.bostonglobe.com/sports/high-schools/schedule/?school=hingham&sport=football
football,Patriot,Keenan,Marshfield,https://www.bostonglobe.com/sports/high-schools/schedule/?school=marshfield&sport=football
football,Patriot,Keenan,Plymouth North,https://www.bostonglobe.com/sports/high-schools/schedule/?school=plymouth-north&sport=football
football,Patriot,Keenan,Silver Lake,https://www.bostonglobe.com/sports/high-schools/schedule/?school=silver-lake&sport=football
